time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-4.2919939405,7.81815142235,18.303793149,0.536510633576,0.275453665492,0.0,-4.53948475013,7.13980876529,2.91652506159,0.22035309727,-0.0206079050706,0.0,417.0517649133293,415.0243419367954,418.0690935323049,416.86023771241554
2.940000000000002,-4.56962415318,8.25476222128,18.4765942621,0.551266458267,0.276809864751,0.0,-4.71477718689,7.41408139689,2.84200338042,0.20552813747,-0.0394874190529,0.0,460.2985510241609,458.8014749099226,459.82643399387405,458.6944556910378
3.000000000000002,-4.85687920167,8.70624909153,18.6420276155,0.563815420932,0.276714691239,0.0,-4.86039377202,7.63567330345,2.67182897334,0.209572327906,-0.0241247122031,0.0,424.43714256538755,425.753436826527,426.5279115047583,426.9172735286462
3.0600000000000023,-5.15412473322,9.1734418102,18.8008504277,0.577973391866,0.275401259107,0.0,-5.04741978476,7.93741494606,2.62060769871,0.222208468595,-0.0295112655329,0.0,473.6775540797706,473.2629362701696,473.0275196664561,474.0418580134399
3.1200000000000023,-5.46235129239,9.65841609255,18.9557799142,0.591321004422,0.27375805066,0.0,-5.2264568707,8.22832528232,2.54225591546,0.222811441142,-0.0348024320214,0.0,468.36822109273146,467.95611841164646,466.8374338616205,466.9309061688398
3.1800000000000024,-5.78094870521,10.1601650137,19.1047286181,0.605383606965,0.283950841449,0.0,-5.39391619062,8.49636930144,2.4210510934,0.212405969341,0.00240519825516,0.0,453.7532053538781,456.7312511472345,455.6550802755983,454.86860343331017
3.2400000000000024,-6.11062310741,10.6798078753,19.2487732293,0.618181755136,0.284099015395,0.0,-5.59486070504,8.8246108865,2.37849217421,0.208394169145,-0.000174327804822,0.0,489.5595524429816,489.3674888148072,488.5105186437578,488.25070415901445
3.3000000000000025,-6.45080687347,11.2161160361,19.3857672945,0.631230410779,0.284783705724,0.0,-5.74461175658,9.05227630034,2.18720374394,0.199016969493,-0.0105861145411,0.0,437.14298423364176,436.27425502367765,435.4742768737522,434.73130747770864
3.3600000000000025,-6.80124005776,11.7685763738,19.5145497665,0.643195819553,0.292716160532,0.0,-5.93669128898,9.36228124158,2.10358920189,0.199906103631,0.0203005986657,0.0,479.60347984958,481.94444441085653,481.14065944081324,481.2435460896701
3.4200000000000026,-7.16187037469,12.3367805073,19.6343403825,0.655859221606,0.29402058841,0.0,-6.08437781593,9.5777245815,1.88878291564,0.18966445862,0.0225366850836,0.0,433.0714085357176,433.2595305472069,433.4877213942169,432.6647771695318
3.4800000000000026,-7.53255619714,12.9201904194,19.7441095096,0.667311537787,0.308399331746,0.0,-6.27237364061,9.86819985429,1.76822043037,0.191647028913,0.0608918566706,0.0,471.7430676372904,474.6971376269974,474.7665375841617,474.95138583665215
3.5400000000000027,-7.9141407889,13.5199000784,19.8450978704,0.679288247193,0.312523284973,0.0,-6.44713308198,10.1215289096,1.59684549621,0.182778330829,0.0673002876548,0.0,457.47230853161017,457.9852545715898,459.5835395652813,458.9131739330102
3.6000000000000028,-8.30557576377,14.1334431484,19.9340236146,0.692520321246,0.317214942799,0.0,-6.60083569395,10.3295549625,1.36652581303,0.165045738318,0.0750373046334,0.0,435.869108575655,436.5193283453525,438.23488274028807,436.7885693858056
3.660000000000003,-8.70655127845,14.7599555655,20.0096433859,0.706565931272,0.322205123572,0.0,-6.76507919514,10.5536823788,1.15304787534,0.186173624449,0.0815824224423,0.0,446.4791453846068,447.0177394400117,445.7077182135614,447.46011599181855
3.720000000000003,-9.11723291782,15.3995084166,20.0718637505,0.72342202838,0.327239221942,0.0,-6.92432022999,10.764354187,0.919732830788,0.158824330469,0.076122871888,0.0,441.69030675339036,441.24477685572634,442.5602538156051,440.3329909639356
3.780000000000003,-9.53908832613,16.0547508086,20.1234104681,0.73405812727,0.331837560988,0.0,-7.13730294004,11.0756762318,0.796683534925,0.169209414108,0.0726514927202,0.0,492.2034688927996,491.9502015415989,490.6664800465067,491.4594761277585
3.840000000000003,-9.97181737792,16.7247808575,20.1632224825,0.745071743697,0.337188301086,0.0,-7.28718500367,11.2581016668,0.529951464351,0.178243923784,0.0824255022705,0.0,433.41458155435885,434.24035785334695,434.022552559269,434.80971724187066
3.900000000000003,-10.4128208913,17.4041819736,20.1853659122,0.756231155388,0.342223668831,0.0,-7.413261436,11.3883660187,0.208283891416,0.184606833121,0.0777290374624,0.0,409.5446528351677,409.132384829091,408.1357396249962,408.73810513513547
3.960000000000003,-10.8647171934,18.0976256816,20.1948435877,0.77022144601,0.349316059757,0.0,-7.64957103746,11.7246257853,0.104984269782,0.202143437334,0.05941490556,0.0,507.86406377389454,506.55152844458905,507.62520187208526,508.91284582494256
4.020000000000002,-11.3289723642,18.807590221,20.1941903326,0.788788288447,0.354081497385,0.0,-7.82532057293,11.9400482998,-0.128428963402,0.173120744343,0.0461520043193,0.0,460.0323711912444,458.98240480065755,459.7788299925814,457.50757386519035
4.080000000000001,-11.802387189,19.5277426297,20.1767033338,0.799195854457,0.356914992857,0.0,-7.95543768798,12.0647255605,-0.454244217197,0.169949479996,0.0479792256353,0.0,418.7445752220567,418.9050280983654,417.4161094702869,417.1696635742591
4.14,-12.2858558693,20.2595117356,20.143778048,0.810677295841,0.364503865969,0.0,-8.15996917681,12.3259125068,-0.64489971799,0.156275242631,0.0229745091802,0.0,483.32055770944646,481.432159918986,484.14845951447836,483.14177856389654
4.199999999999998,-12.7797191055,21.0031587518,20.0958153498,0.823596970518,0.368108892607,0.0,-8.30220584981,12.4617757397,-0.954120991628,0.134419443839,0.00538462014956,0.0,431.57247161174223,430.08437730209744,431.5279836749228,429.69979162275155
4.259999999999997,-13.2831611105,21.7568037009,20.0310759779,0.832520543204,0.368660452437,0.0,-8.47904689019,12.6586926747,-1.20427485994,0.12299847766,0.00955659865796,0.0,458.9720784709958,459.30313123222993,462.61284650668745,461.72715970788647
4.319999999999996,-13.7975933988,22.5228450592,19.9519520474,0.844823755724,0.369223404053,0.0,-8.66831401097,12.8748037261,-1.43416972454,0.146133565711,0.00792458202834,0.0,472.29202202620155,472.16594119647283,471.11791189721856,472.9188020699282
4.379999999999995,-14.3210476109,23.2972349255,19.8549765222,0.855278862506,0.371233683685,0.0,-8.78056029124,12.9381113599,-1.79765031847,0.159211685662,-0.00689948439167,0.0,406.45488068321237,405.1232923959142,404.4504579301546,405.6510506709133
4.439999999999993,-14.8520092116,24.0767487504,19.7374964969,0.864829503561,0.372836145786,0.0,-8.91835778121,13.0451753988,-2.11805466289,0.159103939787,-0.0237011600477,0.0,427.6696129590989,426.2353907259897,426.8126478817909,426.8286383044221
4.499999999999992,-15.3924760557,24.864934755,19.6028343541,0.877925963812,0.372018867208,0.0,-9.09683755232,13.2266216805,-2.37146061998,0.137227615008,-0.0335044844812,0.0,461.78198662018855,461.0074736720192,462.88106231011557,461.17618900141514
4.559999999999991,-15.9425300652,25.6617046964,19.4511112677,0.887096440923,0.370096012555,0.0,-9.23847547238,13.3319370843,-2.68556145217,0.125356198226,-0.0381586660948,0.0,430.62997138040026,430.23529740448333,432.5141844531304,431.52955674364756
4.6199999999999894,-16.5007147084,26.4638862932,19.2799705619,0.894723735795,0.369824601031,0.0,-9.36805219289,13.407161596,-3.01837100438,0.120393382389,-0.0237507116776,0.0,418.4117888290125,419.6644954575825,418.82636996206077,418.4091696029555
4.679999999999988,-17.0673655041,27.2717652984,19.0900052708,0.903398343496,0.36980857087,0.0,-9.52040739348,13.5214187255,-3.31357592115,0.105942641399,-0.0118923841365,0.0,437.2186931309141,438.20613412251015,437.98965300035826,436.7976703117934
4.739999999999987,-17.6429244155,28.0858560054,18.881962569,0.918765671986,0.371076107408,0.0,-9.66474178599,13.6142292235,-3.62153454701,0.0718371241364,0.00237274276073,0.0,429.1216930793656,430.33171665090646,432.360077322659,429.4833542746634
4.799999999999986,-18.2265073171,28.9040947744,18.654441759,0.925307830991,0.372352399827,0.0,-9.78850045725,13.6601501748,-3.96152185768,0.087046183183,0.0128992923231,0.0,410.4308218782198,411.36451904557674,410.72860743519715,412.081320040209
4.859999999999984,-18.8198208132,29.7295196916,18.4100706149,0.933882368709,0.389956756211,0.0,-9.98835133284,13.8512811418,-4.18557711804,0.0657545704291,-0.0332571973715,0.0,476.559727505162,473.01664688654466,476.690529942567,475.06457908830066
4.919999999999983,-19.4227120502,30.5612855865,18.1486261928,0.937877214572,0.388019090325,0.0,-10.1087557188,13.8742938248,-4.52783966632,0.0618358152309,-0.0373508706581,0.0,409.1796221048432,408.81417202308376,410.1132990445781,409.7682809932855
4.979999999999982,-20.0353197396,31.3990642052,17.8703156869,0.941778455179,0.388522129077,0.0,-10.3113737903,14.0500160362,-4.74915050554,0.0655722342912,-0.0203649987484,0.0,474.6424477781709,475.9446420191743,474.8109901016649,475.1003094974951
5.0399999999999805,-20.6582900745,32.2435556372,17.5761897642,0.945740158238,0.387600559518,0.0,-10.4548367783,14.0993274804,-5.05399961103,0.0665455977884,-0.0154429844314,0.0,426.6734336148735,427.0937369884812,426.17164874070255,426.2583051834511
